dataPK,dataNro,dataNro,dataCompleta,diaDaSemana,mesEscrito,ano,anoMes,mesAnoEscrito,nroDiaNaSemana,diaDoMes,diaDoAno,mesDoAno,semanaDoAno
2395,20160722,2395,July 22 2016,Friday,July,2016,201607,Jul2016,6,22,204,7,30
2396,20160723,2396,July 23 2016,Saturday,July,2016,201607,Jul2016,7,23,205,7,30
2397,20160724,2397,July 24 2016,Sunday,July,2016,201607,Jul2016,1,24,206,7,31
2398,20160725,2398,July 25 2016,Monday,July,2016,201607,Jul2016,2,25,207,7,31
2399,20160726,2399,July 26 2016,Tuesday,July,2016,201607,Jul2016,3,26,208,7,31
2400,20160727,2400,July 27 2016,Wednesday,July,2016,201607,Jul2016,4,27,209,7,31
2401,20160728,2401,July 28 2016,Thursday,July,2016,201607,Jul2016,5,28,210,7,31
2402,20160729,2402,July 29 2016,Friday,July,2016,201607,Jul2016,6,29,211,7,31
2403,20160730,2403,July 30 2016,Saturday,July,2016,201607,Jul2016,7,30,212,7,31
2404,20160731,2404,July 31 2016,Sunday,July,2016,201607,Jul2016,1,31,213,7,32
2405,20160801,2405,August 01 2016,Monday,August,2016,201608,Aug2016,2,1,214,8,32
2406,20160802,2406,August 02 2016,Tuesday,August,2016,201608,Aug2016,3,2,215,8,32
2407,20160803,2407,August 03 2016,Wednesday,August,2016,201608,Aug2016,4,3,216,8,32
2408,20160804,2408,August 04 2016,Thursday,August,2016,201608,Aug2016,5,4,217,8,32
2409,20160805,2409,August 05 2016,Friday,August,2016,201608,Aug2016,6,5,218,8,32
2410,20160806,2410,August 06 2016,Saturday,August,2016,201608,Aug2016,7,6,219,8,32
2411,20160807,2411,August 07 2016,Sunday,August,2016,201608,Aug2016,1,7,220,8,33
2412,20160808,2412,August 08 2016,Monday,August,2016,201608,Aug2016,2,8,221,8,33
2413,20160809,2413,August 09 2016,Tuesday,August,2016,201608,Aug2016,3,9,222,8,33
2414,20160810,2414,August 10 2016,Wednesday,August,2016,201608,Aug2016,4,10,223,8,33
2415,20160811,2415,August 11 2016,Thursday,August,2016,201608,Aug2016,5,11,224,8,33
2416,20160812,2416,August 12 2016,Friday,August,2016,201608,Aug2016,6,12,225,8,33
2417,20160813,2417,August 13 2016,Saturday,August,2016,201608,Aug2016,7,13,226,8,33
2418,20160814,2418,August 14 2016,Sunday,August,2016,201608,Aug2016,1,14,227,8,34
2419,20160815,2419,August 15 2016,Monday,August,2016,201608,Aug2016,2,15,228,8,34
2420,20160816,2420,August 16 2016,Tuesday,August,2016,201608,Aug2016,3,16,229,8,34
2421,20160817,2421,August 17 2016,Wednesday,August,2016,201608,Aug2016,4,17,230,8,34
2422,20160818,2422,August 18 2016,Thursday,August,2016,201608,Aug2016,5,18,231,8,34
2423,20160819,2423,August 19 2016,Friday,August,2016,201608,Aug2016,6,19,232,8,34
2424,20160820,2424,August 20 2016,Saturday,August,2016,201608,Aug2016,7,20,233,8,34
2425,20160821,2425,August 21 2016,Sunday,August,2016,201608,Aug2016,1,21,234,8,35
2426,20160822,2426,August 22 2016,Monday,August,2016,201608,Aug2016,2,22,235,8,35
2427,20160823,2427,August 23 2016,Tuesday,August,2016,201608,Aug2016,3,23,236,8,35
2428,20160824,2428,August 24 2016,Wednesday,August,2016,201608,Aug2016,4,24,237,8,35
2429,20160825,2429,August 25 2016,Thursday,August,2016,201608,Aug2016,5,25,238,8,35
2430,20160826,2430,August 26 2016,Friday,August,2016,201608,Aug2016,6,26,239,8,35
2431,20160827,2431,August 27 2016,Saturday,August,2016,201608,Aug2016,7,27,240,8,35
2432,20160828,2432,August 28 2016,Sunday,August,2016,201608,Aug2016,1,28,241,8,36
2433,20160829,2433,August 29 2016,Monday,August,2016,201608,Aug2016,2,29,242,8,36
2434,20160830,2434,August 30 2016,Tuesday,August,2016,201608,Aug2016,3,30,243,8,36
2435,20160831,2435,August 31 2016,Wednesday,August,2016,201608,Aug2016,4,31,244,8,36
2436,20160901,2436,September 01 2016,Thursday,September,2016,201609,Sep2016,5,1,245,9,36
2437,20160902,2437,September 02 2016,Friday,September,2016,201609,Sep2016,6,2,246,9,36
2438,20160903,2438,September 03 2016,Saturday,September,2016,201609,Sep2016,7,3,247,9,36
2439,20160904,2439,September 04 2016,Sunday,September,2016,201609,Sep2016,1,4,248,9,37
2440,20160905,2440,September 05 2016,Monday,September,2016,201609,Sep2016,2,5,249,9,37
2441,20160906,2441,September 06 2016,Tuesday,September,2016,201609,Sep2016,3,6,250,9,37
2442,20160907,2442,September 07 2016,Wednesday,September,2016,201609,Sep2016,4,7,251,9,37
2443,20160908,2443,September 08 2016,Thursday,September,2016,201609,Sep2016,5,8,252,9,37
2444,20160909,2444,September 09 2016,Friday,September,2016,201609,Sep2016,6,9,253,9,37
2445,20160910,2445,September 10 2016,Saturday,September,2016,201609,Sep2016,7,10,254,9,37
2446,20160911,2446,September 11 2016,Sunday,September,2016,201609,Sep2016,1,11,255,9,38
2447,20160912,2447,September 12 2016,Monday,September,2016,201609,Sep2016,2,12,256,9,38
2448,20160913,2448,September 13 2016,Tuesday,September,2016,201609,Sep2016,3,13,257,9,38
2449,20160914,2449,September 14 2016,Wednesday,September,2016,201609,Sep2016,4,14,258,9,38
2450,20160915,2450,September 15 2016,Thursday,September,2016,201609,Sep2016,5,15,259,9,38
2451,20160916,2451,September 16 2016,Friday,September,2016,201609,Sep2016,6,16,260,9,38
2452,20160917,2452,September 17 2016,Saturday,September,2016,201609,Sep2016,7,17,261,9,38
2453,20160918,2453,September 18 2016,Sunday,September,2016,201609,Sep2016,1,18,262,9,39
2454,20160919,2454,September 19 2016,Monday,September,2016,201609,Sep2016,2,19,263,9,39
2455,20160920,2455,September 20 2016,Tuesday,September,2016,201609,Sep2016,3,20,264,9,39
2456,20160921,2456,September 21 2016,Wednesday,September,2016,201609,Sep2016,4,21,265,9,39
2457,20160922,2457,September 22 2016,Thursday,September,2016,201609,Sep2016,5,22,266,9,39
2458,20160923,2458,September 23 2016,Friday,September,2016,201609,Sep2016,6,23,267,9,39
2459,20160924,2459,September 24 2016,Saturday,September,2016,201609,Sep2016,7,24,268,9,39
2460,20160925,2460,September 25 2016,Sunday,September,2016,201609,Sep2016,1,25,269,9,40
2461,20160926,2461,September 26 2016,Monday,September,2016,201609,Sep2016,2,26,270,9,40
2462,20160927,2462,September 27 2016,Tuesday,September,2016,201609,Sep2016,3,27,271,9,40
2463,20160928,2463,September 28 2016,Wednesday,September,2016,201609,Sep2016,4,28,272,9,40
2464,20160929,2464,September 29 2016,Thursday,September,2016,201609,Sep2016,5,29,273,9,40
2465,20160930,2465,September 30 2016,Friday,September,2016,201609,Sep2016,6,30,274,9,40
2466,20161001,2466,October 01 2016,Saturday,October,2016,201610,Oct2016,7,1,275,10,40
2467,20161002,2467,October 02 2016,Sunday,October,2016,201610,Oct2016,1,2,276,10,41
2468,20161003,2468,October 03 2016,Monday,October,2016,201610,Oct2016,2,3,277,10,41
2469,20161004,2469,October 04 2016,Tuesday,October,2016,201610,Oct2016,3,4,278,10,41
2470,20161005,2470,October 05 2016,Wednesday,October,2016,201610,Oct2016,4,5,279,10,41
2471,20161006,2471,October 06 2016,Thursday,October,2016,201610,Oct2016,5,6,280,10,41
2472,20161007,2472,October 07 2016,Friday,October,2016,201610,Oct2016,6,7,281,10,41
2473,20161008,2473,October 08 2016,Saturday,October,2016,201610,Oct2016,7,8,282,10,41
2474,20161009,2474,October 09 2016,Sunday,October,2016,201610,Oct2016,1,9,283,10,42
2475,20161010,2475,October 10 2016,Monday,October,2016,201610,Oct2016,2,10,284,10,42
2476,20161011,2476,October 11 2016,Tuesday,October,2016,201610,Oct2016,3,11,285,10,42
2477,20161012,2477,October 12 2016,Wednesday,October,2016,201610,Oct2016,4,12,286,10,42
2478,20161013,2478,October 13 2016,Thursday,October,2016,201610,Oct2016,5,13,287,10,42
2479,20161014,2479,October 14 2016,Friday,October,2016,201610,Oct2016,6,14,288,10,42
2480,20161015,2480,October 15 2016,Saturday,October,2016,201610,Oct2016,7,15,289,10,42
2481,20161016,2481,October 16 2016,Sunday,October,2016,201610,Oct2016,1,16,290,10,43
2482,20161017,2482,October 17 2016,Monday,October,2016,201610,Oct2016,2,17,291,10,43
2483,20161018,2483,October 18 2016,Tuesday,October,2016,201610,Oct2016,3,18,292,10,43
2484,20161019,2484,October 19 2016,Wednesday,October,2016,201610,Oct2016,4,19,293,10,43
2485,20161020,2485,October 20 2016,Thursday,October,2016,201610,Oct2016,5,20,294,10,43
2486,20161021,2486,October 21 2016,Friday,October,2016,201610,Oct2016,6,21,295,10,43
2487,20161022,2487,October 22 2016,Saturday,October,2016,201610,Oct2016,7,22,296,10,43
2488,20161023,2488,October 23 2016,Sunday,October,2016,201610,Oct2016,1,23,297,10,44
2489,20161024,2489,October 24 2016,Monday,October,2016,201610,Oct2016,2,24,298,10,44
2490,20161025,2490,October 25 2016,Tuesday,October,2016,201610,Oct2016,3,25,299,10,44
2491,20161026,2491,October 26 2016,Wednesday,October,2016,201610,Oct2016,4,26,300,10,44
2492,20161027,2492,October 27 2016,Thursday,October,2016,201610,Oct2016,5,27,301,10,44
2493,20161028,2493,October 28 2016,Friday,October,2016,201610,Oct2016,6,28,302,10,44
2494,20161029,2494,October 29 2016,Saturday,October,2016,201610,Oct2016,7,29,303,10,44
2495,20161030,2495,October 30 2016,Sunday,October,2016,201610,Oct2016,1,30,304,10,45
2496,20161031,2496,October 31 2016,Monday,October,2016,201610,Oct2016,2,31,305,10,45
2497,20161101,2497,November 01 2016,Tuesday,November,2016,201611,Nov2016,3,1,306,11,45
2498,20161102,2498,November 02 2016,Wednesday,November,2016,201611,Nov2016,4,2,307,11,45
2499,20161103,2499,November 03 2016,Thursday,November,2016,201611,Nov2016,5,3,308,11,45
2500,20161104,2500,November 04 2016,Friday,November,2016,201611,Nov2016,6,4,309,11,45
2501,20161105,2501,November 05 2016,Saturday,November,2016,201611,Nov2016,7,5,310,11,45
2502,20161106,2502,November 06 2016,Sunday,November,2016,201611,Nov2016,1,6,311,11,46
2503,20161107,2503,November 07 2016,Monday,November,2016,201611,Nov2016,2,7,312,11,46
2504,20161108,2504,November 08 2016,Tuesday,November,2016,201611,Nov2016,3,8,313,11,46
2505,20161109,2505,November 09 2016,Wednesday,November,2016,201611,Nov2016,4,9,314,11,46
2506,20161110,2506,November 10 2016,Thursday,November,2016,201611,Nov2016,5,10,315,11,46
2507,20161111,2507,November 11 2016,Friday,November,2016,201611,Nov2016,6,11,316,11,46
2508,20161112,2508,November 12 2016,Saturday,November,2016,201611,Nov2016,7,12,317,11,46
2509,20161113,2509,November 13 2016,Sunday,November,2016,201611,Nov2016,1,13,318,11,47
2510,20161114,2510,November 14 2016,Monday,November,2016,201611,Nov2016,2,14,319,11,47
2511,20161115,2511,November 15 2016,Tuesday,November,2016,201611,Nov2016,3,15,320,11,47
2512,20161116,2512,November 16 2016,Wednesday,November,2016,201611,Nov2016,4,16,321,11,47
2513,20161117,2513,November 17 2016,Thursday,November,2016,201611,Nov2016,5,17,322,11,47
2514,20161118,2514,November 18 2016,Friday,November,2016,201611,Nov2016,6,18,323,11,47
2515,20161119,2515,November 19 2016,Saturday,November,2016,201611,Nov2016,7,19,324,11,47
2516,20161120,2516,November 20 2016,Sunday,November,2016,201611,Nov2016,1,20,325,11,48
2517,20161121,2517,November 21 2016,Monday,November,2016,201611,Nov2016,2,21,326,11,48
2518,20161122,2518,November 22 2016,Tuesday,November,2016,201611,Nov2016,3,22,327,11,48
2519,20161123,2519,November 23 2016,Wednesday,November,2016,201611,Nov2016,4,23,328,11,48
2520,20161124,2520,November 24 2016,Thursday,November,2016,201611,Nov2016,5,24,329,11,48
2521,20161125,2521,November 25 2016,Friday,November,2016,201611,Nov2016,6,25,330,11,48
2522,20161126,2522,November 26 2016,Saturday,November,2016,201611,Nov2016,7,26,331,11,48
2523,20161127,2523,November 27 2016,Sunday,November,2016,201611,Nov2016,1,27,332,11,49
2524,20161128,2524,November 28 2016,Monday,November,2016,201611,Nov2016,2,28,333,11,49
2525,20161129,2525,November 29 2016,Tuesday,November,2016,201611,Nov2016,3,29,334,11,49
2526,20161130,2526,November 30 2016,Wednesday,November,2016,201611,Nov2016,4,30,335,11,49
2527,20161201,2527,December 01 2016,Thursday,December,2016,201612,Dec2016,5,1,336,12,49
2528,20161202,2528,December 02 2016,Friday,December,2016,201612,Dec2016,6,2,337,12,49
2529,20161203,2529,December 03 2016,Saturday,December,2016,201612,Dec2016,7,3,338,12,49
2530,20161204,2530,December 04 2016,Sunday,December,2016,201612,Dec2016,1,4,339,12,50
2531,20161205,2531,December 05 2016,Monday,December,2016,201612,Dec2016,2,5,340,12,50
2532,20161206,2532,December 06 2016,Tuesday,December,2016,201612,Dec2016,3,6,341,12,50
2533,20161207,2533,December 07 2016,Wednesday,December,2016,201612,Dec2016,4,7,342,12,50
2534,20161208,2534,December 08 2016,Thursday,December,2016,201612,Dec2016,5,8,343,12,50
2535,20161209,2535,December 09 2016,Friday,December,2016,201612,Dec2016,6,9,344,12,50
2536,20161210,2536,December 10 2016,Saturday,December,2016,201612,Dec2016,7,10,345,12,50
2537,20161211,2537,December 11 2016,Sunday,December,2016,201612,Dec2016,1,11,346,12,51
2538,20161212,2538,December 12 2016,Monday,December,2016,201612,Dec2016,2,12,347,12,51
2539,20161213,2539,December 13 2016,Tuesday,December,2016,201612,Dec2016,3,13,348,12,51
2540,20161214,2540,December 14 2016,Wednesday,December,2016,201612,Dec2016,4,14,349,12,51
2541,20161215,2541,December 15 2016,Thursday,December,2016,201612,Dec2016,5,15,350,12,51
2542,20161216,2542,December 16 2016,Friday,December,2016,201612,Dec2016,6,16,351,12,51
2543,20161217,2543,December 17 2016,Saturday,December,2016,201612,Dec2016,7,17,352,12,51
2544,20161218,2544,December 18 2016,Sunday,December,2016,201612,Dec2016,1,18,353,12,52
2545,20161219,2545,December 19 2016,Monday,December,2016,201612,Dec2016,2,19,354,12,52
2546,20161220,2546,December 20 2016,Tuesday,December,2016,201612,Dec2016,3,20,355,12,52
2547,20161221,2547,December 21 2016,Wednesday,December,2016,201612,Dec2016,4,21,356,12,52
2548,20161222,2548,December 22 2016,Thursday,December,2016,201612,Dec2016,5,22,357,12,52
2549,20161223,2549,December 23 2016,Friday,December,2016,201612,Dec2016,6,23,358,12,52
2550,20161224,2550,December 24 2016,Saturday,December,2016,201612,Dec2016,7,24,359,12,52
2551,20161225,2551,December 25 2016,Sunday,December,2016,201612,Dec2016,1,25,360,12,53
2552,20161226,2552,December 26 2016,Monday,December,2016,201612,Dec2016,2,26,361,12,53
2553,20161227,2553,December 27 2016,Tuesday,December,2016,201612,Dec2016,3,27,362,12,53
2554,20161228,2554,December 28 2016,Wednesday,December,2016,201612,Dec2016,4,28,363,12,53
2555,20161229,2555,December 29 2016,Thursday,December,2016,201612,Dec2016,5,29,364,12,53
2556,20161230,2556,December 30 2016,Friday,December,2016,201612,Dec2016,6,30,365,12,53
2557,20161231,2557,December 31 2016,Saturday,December,2016,201612,Dec2016,7,31,366,12,53
2558,20170101,2558,January 01 2017,Sunday,January,2017,201701,Jan2017,1,1,1,1,1
2559,20170102,2559,January 02 2017,Monday,January,2017,201701,Jan2017,2,2,2,1,1
2560,20170103,2560,January 03 2017,Tuesday,January,2017,201701,Jan2017,3,3,3,1,1
2561,20170104,2561,January 04 2017,Wednesday,January,2017,201701,Jan2017,4,4,4,1,1
2562,20170105,2562,January 05 2017,Thursday,January,2017,201701,Jan2017,5,5,5,1,1
2563,20170106,2563,January 06 2017,Friday,January,2017,201701,Jan2017,6,6,6,1,1
2564,20170107,2564,January 07 2017,Saturday,January,2017,201701,Jan2017,7,7,7,1,1
2565,20170108,2565,January 08 2017,Sunday,January,2017,201701,Jan2017,1,8,8,1,2
2566,20170109,2566,January 09 2017,Monday,January,2017,201701,Jan2017,2,9,9,1,2
2567,20170110,2567,January 10 2017,Tuesday,January,2017,201701,Jan2017,3,10,10,1,2
2568,20170111,2568,January 11 2017,Wednesday,January,2017,201701,Jan2017,4,11,11,1,2
2569,20170112,2569,January 12 2017,Thursday,January,2017,201701,Jan2017,5,12,12,1,2
2570,20170113,2570,January 13 2017,Friday,January,2017,201701,Jan2017,6,13,13,1,2
2571,20170114,2571,January 14 2017,Saturday,January,2017,201701,Jan2017,7,14,14,1,2
2572,20170115,2572,January 15 2017,Sunday,January,2017,201701,Jan2017,1,15,15,1,3
2573,20170116,2573,January 16 2017,Monday,January,2017,201701,Jan2017,2,16,16,1,3
2574,20170117,2574,January 17 2017,Tuesday,January,2017,201701,Jan2017,3,17,17,1,3
2575,20170118,2575,January 18 2017,Wednesday,January,2017,201701,Jan2017,4,18,18,1,3
2576,20170119,2576,January 19 2017,Thursday,January,2017,201701,Jan2017,5,19,19,1,3
2577,20170120,2577,January 20 2017,Friday,January,2017,201701,Jan2017,6,20,20,1,3
2578,20170121,2578,January 21 2017,Saturday,January,2017,201701,Jan2017,7,21,21,1,3
2579,20170122,2579,January 22 2017,Sunday,January,2017,201701,Jan2017,1,22,22,1,4
2580,20170123,2580,January 23 2017,Monday,January,2017,201701,Jan2017,2,23,23,1,4
2581,20170124,2581,January 24 2017,Tuesday,January,2017,201701,Jan2017,3,24,24,1,4
2582,20170125,2582,January 25 2017,Wednesday,January,2017,201701,Jan2017,4,25,25,1,4
2583,20170126,2583,January 26 2017,Thursday,January,2017,201701,Jan2017,5,26,26,1,4
2584,20170127,2584,January 27 2017,Friday,January,2017,201701,Jan2017,6,27,27,1,4
2585,20170128,2585,January 28 2017,Saturday,January,2017,201701,Jan2017,7,28,28,1,4
2586,20170129,2586,January 29 2017,Sunday,January,2017,201701,Jan2017,1,29,29,1,5
2587,20170130,2587,January 30 2017,Monday,January,2017,201701,Jan2017,2,30,30,1,5
2588,20170131,2588,January 31 2017,Tuesday,January,2017,201701,Jan2017,3,31,31,1,5
2589,20170201,2589,February 01 2017,Wednesday,February,2017,201702,Feb2017,4,1,32,2,5
2590,20170202,2590,February 02 2017,Thursday,February,2017,201702,Feb2017,5,2,33,2,5
2591,20170203,2591,February 03 2017,Friday,February,2017,201702,Feb2017,6,3,34,2,5
2592,20170204,2592,February 04 2017,Saturday,February,2017,201702,Feb2017,7,4,35,2,5
2593,20170205,2593,February 05 2017,Sunday,February,2017,201702,Feb2017,1,5,36,2,6
2594,20170206,2594,February 06 2017,Monday,February,2017,201702,Feb2017,2,6,37,2,6
2595,20170207,2595,February 07 2017,Tuesday,February,2017,201702,Feb2017,3,7,38,2,6
2596,20170208,2596,February 08 2017,Wednesday,February,2017,201702,Feb2017,4,8,39,2,6
2597,20170209,2597,February 09 2017,Thursday,February,2017,201702,Feb2017,5,9,40,2,6
2598,20170210,2598,February 10 2017,Friday,February,2017,201702,Feb2017,6,10,41,2,6
2599,20170211,2599,February 11 2017,Saturday,February,2017,201702,Feb2017,7,11,42,2,6
2600,20170212,2600,February 12 2017,Sunday,February,2017,201702,Feb2017,1,12,43,2,7
2601,20170213,2601,February 13 2017,Monday,February,2017,201702,Feb2017,2,13,44,2,7
2602,20170214,2602,February 14 2017,Tuesday,February,2017,201702,Feb2017,3,14,45,2,7
2603,20170215,2603,February 15 2017,Wednesday,February,2017,201702,Feb2017,4,15,46,2,7
2604,20170216,2604,February 16 2017,Thursday,February,2017,201702,Feb2017,5,16,47,2,7
2605,20170217,2605,February 17 2017,Friday,February,2017,201702,Feb2017,6,17,48,2,7
2606,20170218,2606,February 18 2017,Saturday,February,2017,201702,Feb2017,7,18,49,2,7
2607,20170219,2607,February 19 2017,Sunday,February,2017,201702,Feb2017,1,19,50,2,8
2608,20170220,2608,February 20 2017,Monday,February,2017,201702,Feb2017,2,20,51,2,8
2609,20170221,2609,February 21 2017,Tuesday,February,2017,201702,Feb2017,3,21,52,2,8
2610,20170222,2610,February 22 2017,Wednesday,February,2017,201702,Feb2017,4,22,53,2,8
2611,20170223,2611,February 23 2017,Thursday,February,2017,201702,Feb2017,5,23,54,2,8
2612,20170224,2612,February 24 2017,Friday,February,2017,201702,Feb2017,6,24,55,2,8
2613,20170225,2613,February 25 2017,Saturday,February,2017,201702,Feb2017,7,25,56,2,8
2614,20170226,2614,February 26 2017,Sunday,February,2017,201702,Feb2017,1,26,57,2,9
2615,20170227,2615,February 27 2017,Monday,February,2017,201702,Feb2017,2,27,58,2,9
2616,20170228,2616,February 28 2017,Tuesday,February,2017,201702,Feb2017,3,28,59,2,9
2617,20170301,2617,March 01 2017,Wednesday,March,2017,201703,Mar2017,4,1,60,3,9
2618,20170302,2618,March 02 2017,Thursday,March,2017,201703,Mar2017,5,2,61,3,9
2619,20170303,2619,March 03 2017,Friday,March,2017,201703,Mar2017,6,3,62,3,9
2620,20170304,2620,March 04 2017,Saturday,March,2017,201703,Mar2017,7,4,63,3,9
2621,20170305,2621,March 05 2017,Sunday,March,2017,201703,Mar2017,1,5,64,3,10
2622,20170306,2622,March 06 2017,Monday,March,2017,201703,Mar2017,2,6,65,3,10
2623,20170307,2623,March 07 2017,Tuesday,March,2017,201703,Mar2017,3,7,66,3,10
2624,20170308,2624,March 08 2017,Wednesday,March,2017,201703,Mar2017,4,8,67,3,10
2625,20170309,2625,March 09 2017,Thursday,March,2017,201703,Mar2017,5,9,68,3,10
2626,20170310,2626,March 10 2017,Friday,March,2017,201703,Mar2017,6,10,69,3,10
2627,20170311,2627,March 11 2017,Saturday,March,2017,201703,Mar2017,7,11,70,3,10
2628,20170312,2628,March 12 2017,Sunday,March,2017,201703,Mar2017,1,12,71,3,11
2629,20170313,2629,March 13 2017,Monday,March,2017,201703,Mar2017,2,13,72,3,11
