descreveExamePK,dataPK,hospitalPK,idadePK,quantidadeExames
98282,2565,438,43,6
57926,3577,153,108,6
4694,1053,186,115,5
77913,3318,70,21,4
82257,1108,471,16,4
41860,3657,86,74,1
1262,3956,203,73,1
21919,536,441,5,10
31813,3131,624,19,3
13441,1636,327,66,5
71712,3996,406,11,4
62840,1795,235,25,2
44527,2354,396,34,4
75203,1597,197,32,3
67237,3052,42,78,3
31034,2554,505,108,3
17165,2967,95,104,8
31813,1852,543,117,2
33845,3200,515,21,5
28246,1302,118,102,4
48902,790,290,81,1
61641,2758,409,73,1
90594,1914,208,43,9
86240,797,403,86,4
92480,3746,468,112,4
29175,890,385,32,4
41920,237,163,5,2
64466,3364,387,12,10
70683,43,182,104,7
82049,885,582,15,4
40816,1119,590,13,6
71651,1487,27,89,1
93890,1785,532,3,8
28336,784,155,10,2
94738,3855,117,76,6
20942,3347,502,72,4
23326,1102,599,83,6
52202,3253,185,109,4
80317,711,579,109,8
96565,1418,396,32,6
28379,2559,116,56,7
67880,3360,469,24,7
83008,445,635,108,3
53753,492,355,5,5
87667,1431,573,19,5
24626,2773,128,62,4
59866,1006,628,60,6
62425,3577,401,32,6
95413,515,246,40,3
42080,3762,208,117,8
87961,1646,119,97,6
21472,603,291,115,8
73621,1359,39,57,4
89982,2177,136,10,9
4879,2454,308,92,2
39573,3401,645,68,9
33515,174,502,106,7
85155,961,541,11,2
90339,2939,193,66,1
97341,2722,515,102,1
40848,2618,607,65,5
14001,898,249,82,2
17394,1492,135,2,5
16201,402,381,26,5
13881,1604,565,5,3
65017,3976,22,26,3
44073,197,345,113,3
2230,2596,327,68,4
85030,3506,186,24,5
15754,3850,68,79,6
40778,3222,519,82,7
60294,904,35,52,8
24304,3292,484,2,4
81310,3269,507,8,9
77089,2315,120,43,6
35322,2838,112,116,1
63379,3280,104,97,5
23230,369,486,106,10
44792,1220,346,93,5
56374,3981,592,85,2
80478,4018,44,26,4
27801,693,348,101,2
65376,1589,175,77,5
32478,3448,63,47,10
77505,1116,384,78,9
37068,421,165,25,3
96501,1072,550,62,7
72116,534,22,52,3
6062,2930,347,95,6
73995,59,166,2,3
71931,803,191,14,6
82905,2716,368,110,3
49757,71,347,41,6
81272,3048,369,32,1
90986,224,14,107,8
53734,194,41,101,10
23568,1036,377,59,2
44789,163,201,47,5
54447,3087,232,3,5
74405,526,453,62,5
22895,1378,590,98,8
59261,675,198,86,9
26154,2146,521,97,9
13795,3767,169,104,3
95669,2495,68,23,9
8692,3567,506,52,9
95009,88,260,60,4
14169,1113,74,106,4
8884,2342,545,86,7
39675,1002,106,91,4
28410,3790,68,17,1
99303,1687,508,38,3
27738,2675,620,29,4
44376,1992,349,11,1
43111,1486,528,87,6
58714,3975,431,121,7
53019,2932,424,78,7
38085,2528,72,104,2
86272,2465,489,98,3
22724,410,162,24,1
52005,504,86,32,10
75017,3547,516,21,1
65640,1196,478,99,9
84278,848,520,92,9
32876,743,289,62,5
49231,2928,640,11,3
26631,182,401,2,9
57547,3611,442,67,7
72127,3089,372,91,8
97176,1616,25,93,7
82208,3361,518,48,4
32278,3674,270,36,10
96422,2139,68,75,8
47747,61,580,20,6
32228,1404,461,112,10
68747,2828,396,46,10
15503,3285,464,68,7
3281,237,512,107,2
45982,3549,473,21,8
26178,3780,195,102,10
73314,1271,461,84,8
27113,2197,263,102,10
28571,83,570,83,7
20661,3688,174,1,9
78983,34,344,61,1
88826,99,383,91,6
77883,3668,316,86,9
82008,3091,85,66,5
79635,1100,459,35,9
25743,902,157,64,2
62108,1441,360,21,5
69356,2451,87,27,1
73053,3013,312,18,1
13215,3743,82,75,4
90196,409,231,73,8
49517,2570,194,37,1
15433,1647,599,1,1
79293,3239,226,23,3
33032,2972,141,86,3
64476,1938,521,31,5
98496,227,300,23,8
57074,2254,396,9,6
84415,1706,262,75,6
958,3317,613,70,4
80369,3178,89,56,3
48372,3576,302,37,9
70183,2132,497,77,10
20970,2994,131,99,5
76421,2633,367,96,7
15784,3736,575,26,3
80812,2838,88,16,5
55100,1378,296,21,8
54074,3481,136,34,5
89475,3908,191,35,4
71326,1174,349,23,6
17661,2248,112,52,2
13849,778,469,82,3
27287,544,175,115,8
33691,1556,486,100,5
67958,1277,224,80,7
67898,3765,632,5,6
51608,627,140,91,1
24245,1983,256,90,5
31223,1867,485,89,8
28240,3942,155,100,6
87303,3489,31,80,10
62521,3197,55,85,7
23536,1053,340,10,8
39367,2358,316,85,10
30892,1066,453,48,4
62814,2119,157,108,3
43261,3277,174,9,7
73825,2626,643,41,1
39526,3880,426,98,2
64041,2689,468,90,8
67241,3803,211,40,7
6723,97,485,47,7
6811,2187,480,80,2
42684,3756,93,78,9
22546,1975,483,37,6
72425,3102,434,89,8
33184,282,344,48,10
66622,4004,526,62,2
94165,3750,530,86,3
27971,2105,98,54,1
56894,3548,621,35,8
95214,1707,319,20,6
95937,1586,442,80,6
60529,3293,65,20,8
47218,521,531,24,10
1158,4016,557,5,3
56259,3082,95,68,1
87414,434,62,8,6
85589,123,370,119,9
29787,1824,567,50,7
90588,1785,596,58,3
66860,3051,608,6,9
47048,935,572,86,8
3911,1373,190,95,10
65941,1006,483,25,6
69979,3844,78,46,1
44398,3633,415,51,9
77966,1852,463,26,7
28011,3102,349,79,4
20286,2595,272,2,9
86706,2021,575,113,7
1381,1947,621,85,1
15831,3913,33,49,10
71800,81,126,2,10
5571,2591,377,112,1
50326,2135,382,62,6
39722,1625,209,49,2
56643,2231,508,83,1
88215,3678,467,99,6
34278,1474,565,10,8
41149,825,598,92,6
65600,1777,291,88,6
47656,2885,352,66,2
33141,716,558,70,8
99488,991,21,20,1
61447,235,348,104,9
18054,3587,184,37,1
58392,1704,156,92,5
34601,1032,597,57,5
48777,2600,19,84,7
2892,1566,213,97,10
42442,2090,215,96,1
92450,2794,41,44,8
49974,1236,392,20,3
17274,1633,448,34,1
5844,2120,456,41,6
70084,1504,206,108,9
30224,1988,411,92,2
25885,2206,52,33,6
91597,2686,44,49,7
55757,1906,410,60,5
61561,2707,148,51,5
81441,2768,1,54,10
1501,2535,447,40,7
82024,2547,630,106,6
26352,2300,124,86,6
28101,1955,427,65,7
18165,1196,343,76,5
56927,3293,327,84,5
46350,526,457,92,8
7398,3938,395,24,8
82900,2799,166,52,6
87362,998,538,84,7
70658,3710,193,83,4
907,2907,385,52,3
74397,600,580,50,7
41987,265,25,33,10
8940,1905,253,57,8
45726,1509,509,56,8
58847,374,3,111,6
6389,2103,599,1,2
4972,989,190,92,10
65687,3060,264,25,1
83062,1902,514,120,7
89093,1802,427,48,1
70125,2045,335,52,2
22726,813,287,56,7
74900,673,518,65,8
31497,1894,597,112,6
31129,3198,640,9,10
36800,1635,178,31,7
38237,584,481,9,8
6394,2674,141,23,4
18500,2359,163,59,4
80453,927,168,33,4
34464,2939,217,18,8
21108,1591,577,98,9
67349,3453,535,49,4
95885,3394,186,55,3
10432,2908,564,9,10
66253,164,129,91,3
7819,2805,328,21,1
5586,3748,110,22,10
65271,203,17,71,1
8224,2254,86,19,7
54650,2460,614,73,3
53144,1373,295,15,1
68310,2932,131,81,3
28166,1972,213,39,1
55163,2239,628,5,3
32134,2013,587,13,4
15637,2154,467,121,9
97095,3693,122,108,3
15185,661,618,16,5
66793,2390,96,118,7
22498,2115,546,54,2
74018,895,411,52,5
44796,1150,493,108,3
57615,2499,189,121,6
43777,1608,626,4,8
46293,602,549,47,7
48087,2835,49,107,2
42708,3467,592,59,5
28032,3810,228,75,8
44292,1471,479,57,8
12290,298,80,69,5
23671,2132,557,73,9
6322,2386,48,27,8
62834,1856,293,27,5
4690,3876,342,103,9
4069,900,358,47,1
73062,584,500,99,2
77625,2222,51,46,1
20225,3646,473,96,6
30646,2117,524,92,9
80106,858,100,108,4
97689,611,630,120,3
37630,3096,552,116,5
25891,1287,371,108,3
60302,764,67,49,9
94676,3602,279,73,9
35443,3422,193,84,1
73331,781,335,11,6
41136,1848,414,3,3
10238,3050,265,112,1
51335,1867,178,97,5
27173,3428,148,31,4
24191,3517,46,116,2
33198,1198,594,70,10
24823,3258,52,51,2
97473,3632,200,100,9
89995,3292,159,86,7
87497,932,554,67,6
38486,840,251,20,3
73514,2527,289,82,4
9931,1165,30,89,9
76808,1557,543,32,9
83137,2532,128,40,3
11031,2746,388,52,4
80820,155,451,100,6
22246,1778,588,88,8
5025,404,460,30,1
74135,1563,333,34,5
42658,3958,265,13,4
80822,1185,20,55,1
86534,1946,30,5,6
26519,3014,527,75,10
38823,1182,396,48,5
88917,1445,257,77,4
66345,462,100,34,3
8187,763,571,18,7
67463,1005,595,45,2
74684,80,540,108,10
91555,1498,59,120,3
90282,183,170,65,9
95061,1772,219,30,1
89594,1420,265,111,8
19737,1546,400,93,7
38992,2260,491,88,4
14115,1184,300,29,10
63644,2236,345,99,7
9549,621,126,34,2
77711,1330,183,102,9
33625,3704,72,60,1
9459,2825,486,75,5
68357,1895,68,62,7
68969,2039,586,113,5
49736,455,269,71,5
54840,3869,259,52,10
51312,3609,58,78,10
79543,1644,289,88,9
11217,2773,255,41,4
65393,2393,284,50,9
44788,1699,387,48,8
58525,2818,232,51,4
47074,96,508,112,5
90011,473,12,55,5
45131,2264,553,101,7
48946,3753,61,65,4
12057,3997,167,58,3
57483,1420,505,64,4
15583,3528,572,98,4
33189,646,477,27,6
15194,2387,251,75,10
90765,3759,418,10,7
18072,572,267,78,8
77822,3520,537,36,9
72594,1954,16,6,1
6932,2501,62,72,7
46026,35,204,66,7
15226,1261,267,66,6
58730,1367,403,12,1
65655,2694,270,31,10
71670,1670,225,23,7
56115,148,237,107,1
12246,3124,27,39,9
81169,870,3,21,10
93394,35,70,10,6
21088,2478,40,10,9
74385,3065,287,87,5
8327,3856,139,67,6
37420,3286,125,11,4
88431,651,356,33,7
41291,2546,502,102,5
63080,2834,362,84,7
48732,1002,181,54,4
63825,974,200,78,3
37143,1066,538,79,4
33404,2556,585,103,7
53372,1021,28,61,10
83881,2844,62,6,10
92795,496,104,108,2
62265,1102,542,114,10
89194,1781,239,29,3
27068,358,508,120,2
86694,2905,240,113,5
73103,1565,380,98,5
62688,638,144,40,3
85053,362,577,18,1
42008,3511,569,93,6
33997,4003,398,112,7
96515,1545,615,23,4
29949,1589,642,64,2
9321,257,507,106,7
37060,646,82,36,9
68325,568,393,17,2
28342,2035,306,18,8
39884,696,627,47,6
49109,2869,397,96,7
99743,3567,65,1,4
97415,3477,508,38,8
31782,2459,373,120,4
69961,1868,263,44,1
30492,4010,590,100,3
90872,3313,365,36,5
83677,2353,593,80,7
92074,164,313,97,7
38296,1139,9,24,5
28565,1968,586,35,7
59088,403,468,79,4
74816,3767,74,25,3
40427,42,178,110,3
53582,1569,580,108,9
32158,3162,633,78,8
23978,2299,359,70,9
11891,409,562,20,5
25568,506,417,40,8
88464,325,131,39,1
57132,3625,520,113,3
50166,2902,197,105,9
79743,1297,508,11,1
94428,2527,64,64,9
14129,3146,375,114,8
88816,1396,617,9,3
32239,1111,99,93,6
10960,1016,521,12,2
3952,2968,201,41,4
96345,1538,55,79,3
47257,460,324,49,3
79409,1697,509,48,5
57920,3926,178,106,7
46979,3376,141,9,4
89453,2554,212,5,5
45348,1101,374,88,7
59967,3144,11,47,7
26254,76,102,65,6
45595,3115,45,96,8
79966,348,624,79,2
78183,3195,334,57,5
58973,1873,368,115,1
8288,2525,585,7,2
19088,844,519,96,5
18182,1310,151,119,8
30063,3726,21,95,1
51367,1794,360,60,4
29539,1583,250,104,3
87526,1033,442,66,9
2620,3553,15,20,6
50814,362,91,105,7
27522,2813,508,43,6
3161,794,384,78,2
1518,2612,598,35,1
15148,425,178,102,9
5387,3361,408,3,4
81820,1820,259,28,1
7510,2104,468,120,3
1184,3165,313,60,8
8764,603,36,113,8
53365,3082,391,92,9
5821,2749,18,109,4
87138,655,285,13,2
48537,3987,463,38,10
95265,3503,453,30,4
51021,3736,227,14,3
37959,309,30,37,7
78038,455,276,99,2
90565,1822,244,43,6
51552,3761,596,2,1
93161,3985,585,2,8
22246,1553,370,82,9
92501,1305,4,6,10
52480,1833,238,45,3
80203,3910,462,64,10
87963,1770,161,68,2
18492,914,444,103,3
6122,2622,390,4,8
80643,3139,79,41,1
2248,2494,523,68,6
40189,396,250,112,7
20588,3869,45,57,6
9391,2621,406,109,1
64201,3951,403,73,1
22323,3315,350,60,9
60311,3784,278,117,7
1632,3477,411,15,5
70797,2511,307,118,10
37294,3047,169,42,1
51472,1619,465,51,3
59724,1463,548,67,9
45648,2492,425,60,10
79846,2743,329,107,7
43855,2026,48,38,4
98134,707,153,42,2
39020,361,200,45,9
1529,1518,561,47,2
95882,2553,373,17,2
62828,2153,148,43,6
11094,1223,72,103,1
81430,1945,560,109,10
7073,3147,502,85,7
77277,98,602,64,3
53673,3416,384,86,9
2419,3318,14,69,5
66386,3145,567,47,8
27485,715,197,90,5
40910,2814,51,101,5
88435,1793,181,44,8
74878,2874,536,96,3
86721,533,309,106,2
56255,3175,445,82,8
46668,178,139,20,2
29442,2847,294,23,2
93515,3183,368,32,7
6081,3818,315,121,8
61256,959,413,67,9
22597,86,114,113,10
70196,1764,443,38,2
63605,4008,357,39,9
66464,2666,366,66,3
18675,2275,209,76,2
460,805,377,94,5
28853,2476,124,91,9
43072,626,453,121,6
51898,1393,581,40,3
92868,403,179,48,1
89261,1148,523,23,1
46632,1681,246,104,2
36992,2323,278,56,3
99260,3131,270,81,4
91300,705,393,76,5
47309,457,74,111,9
88235,3540,273,78,3
27955,1909,560,26,5
10430,3123,551,26,4
80766,2887,173,113,9
72719,2778,348,101,2
58242,3798,96,62,10
73876,1979,1,5,5
15047,3692,359,27,6
59901,2529,23,83,4
34707,2025,367,67,6
21215,2175,417,50,1
97848,1787,131,114,9
46300,1048,157,90,7
59557,1783,509,12,6
27494,650,175,113,4
82780,2490,240,87,9
15255,2045,548,23,6
38495,3902,559,85,2
95961,1306,224,60,6
13902,2650,88,113,6
14241,1990,85,114,9
56176,2113,472,117,1
56713,2638,416,69,8
64994,397,177,62,5
45575,1962,174,43,3
45013,756,436,57,6
41970,1443,71,39,4
28109,2398,199,36,2
63260,1731,261,50,9
16290,1032,113,39,6
69817,896,214,46,8
86685,2429,270,23,3
50760,2576,365,33,4
7521,522,557,3,5
51843,492,595,59,10
38293,2808,623,56,10
71864,722,438,103,1
38268,2621,112,111,3
35629,2744,497,50,10
49351,1621,557,39,7
95068,3518,48,118,2
1173,3423,550,86,5
15556,3850,315,68,1
4556,1179,136,36,6
71059,2305,258,6,5
30989,1047,173,65,2
84057,674,640,21,7
2311,826,344,22,2
35996,789,282,106,7
83939,1877,560,85,3
68159,1716,638,31,7
54620,1603,615,65,10
1335,2547,463,114,6
78117,1160,128,68,4
32483,931,622,100,3
58946,1578,403,11,6
46955,2953,499,5,8
12906,811,67,86,4
57699,2764,223,19,2
36854,3089,617,110,5
50556,954,580,8,8
13428,965,320,107,8
25564,3416,565,77,2
55804,1235,62,78,3
92231,3317,340,61,9
78867,3445,414,25,2
62882,2335,626,116,3
10773,3707,46,51,2
83335,2363,321,60,5
82369,280,305,31,3
92664,1564,462,7,3
96167,564,104,48,1
81125,243,555,23,9
55455,122,143,72,7
37623,2906,334,2,4
23613,3978,295,104,4
31635,127,503,79,6
40394,2660,268,71,3
38044,1354,356,56,3
99258,574,354,111,3
83494,910,329,58,1
74016,922,270,1,4
52003,3120,587,57,2
74225,392,426,113,9
15014,3762,17,81,3
43094,2112,183,62,10
95798,2763,603,25,7
789,945,592,9,1
40461,3390,344,107,5
26037,1305,513,104,5
9997,2736,223,35,7
79815,1868,595,64,3
44144,556,472,48,1
50159,2832,131,2,7
65507,713,172,67,4
15777,1411,148,74,4
52427,1286,442,106,5
22045,1502,268,46,3
41041,590,431,27,5
1380,624,352,62,7
59933,2332,380,45,3
20519,3569,22,23,5
77386,2945,366,100,5
16888,3311,492,79,10
77535,1486,429,83,3
21007,3018,578,14,10
15709,1265,43,74,8
16341,527,411,102,7
39116,946,113,90,1
46417,1593,489,115,4
36459,3638,627,48,6
68673,159,187,51,8
13187,1071,324,77,5
86792,97,606,87,9
48890,2690,167,98,10
81308,1876,110,25,2
71227,3053,626,33,6
29259,3880,369,92,3
26218,3104,518,97,6
78724,3590,621,23,4
67751,2916,106,6,10
20757,1949,145,57,7
45578,1383,131,68,1
13972,2237,556,17,10
27894,3557,210,86,10
96079,1851,499,31,5
22552,1193,436,62,6
67412,3822,627,86,3
20479,2359,230,76,5
88732,594,83,64,2
76125,335,400,25,4
93180,726,628,87,9
68129,3713,319,26,1
99211,3950,615,6,8
46641,338,21,31,6
13391,2730,341,32,8
97989,227,363,16,7
85733,3084,529,10,3
45683,2083,27,107,6
78865,3538,458,112,10
31264,3874,90,24,3
67950,3500,467,25,7
16869,4015,450,20,10
19041,2565,250,110,10
52601,3659,477,37,1
66720,1524,428,101,10
59203,3915,256,83,3
9545,2079,222,46,4
50377,1537,356,4,3
62866,3027,439,36,4
51133,395,289,105,3
34725,3190,98,13,10
27353,869,376,53,4
43784,3755,550,24,3
70130,3658,257,99,1
59772,3314,311,121,10
84570,2990,527,62,1
8169,2589,306,8,1
50438,3624,626,38,1
85430,3712,61,101,4
37798,1976,1,28,3
8351,867,401,52,6
40678,18,549,70,3
44018,291,278,55,2
52711,2013,623,117,2
30001,2159,55,91,10
32400,2838,420,33,5
70906,1063,627,41,6
36013,2758,391,43,3
55367,2633,230,68,4
48079,2148,90,40,6
60644,1822,244,81,5
27826,173,219,80,2
93004,2570,555,115,10
68686,1876,585,7,3
23482,2958,409,111,8
20462,2153,229,89,6
73104,2766,596,113,9
72608,664,482,36,9
62914,1405,579,39,3
79781,1901,390,65,3
27340,454,15,65,5
9335,2828,580,28,6
54853,3006,332,110,1
206,721,61,93,7
49716,1396,638,114,8
25193,567,77,51,9
19393,863,398,59,3
56764,3258,461,11,8
62095,3076,156,94,4
73629,619,89,114,8
96454,2526,605,78,4
22862,3314,631,22,3
91506,3151,383,45,8
66444,656,407,78,7
8141,3046,141,33,7
93663,1063,223,73,1
88850,1305,143,77,7
11627,1203,65,19,2
86744,534,332,46,7
48903,1451,94,53,6
73905,4001,268,59,9
93728,1834,487,89,5
33914,1002,89,69,9
76739,584,467,84,7
68027,472,18,45,1
25029,3870,502,59,4
80840,3267,499,16,10
55294,840,273,46,1
66181,358,364,34,8
48607,493,347,90,4
47472,2236,626,15,10
1603,552,490,74,6
22361,573,471,75,2
89531,2336,284,106,6
40246,1795,400,50,8
36400,3027,168,68,6
21447,3151,519,98,5
8254,2366,324,32,4
19860,665,476,46,4
31331,1014,345,35,8
23226,874,420,26,10
23229,1808,398,8,3
52738,3074,28,4,9
65531,3505,130,72,1
36139,3573,479,33,8
2818,2204,413,104,10
92055,2362,314,23,4
79025,2616,57,93,9
90531,2468,95,11,2
27753,15,614,104,6
82648,1293,503,2,2
25364,3977,557,81,3
11057,2423,191,60,10
32546,1722,68,83,1
25540,2766,173,110,8
73081,632,166,87,7
73219,1264,273,48,5
98551,638,164,54,7
64727,2063,553,109,7
94532,753,169,56,10
5432,1527,198,52,4
26911,1390,490,52,5
18559,495,69,53,9
88663,2563,62,71,10
91926,312,312,17,7
89800,615,193,17,6
4758,127,564,92,8
79351,2833,94,79,2
73457,665,516,8,2
69467,1661,634,21,7
45970,2211,438,119,3
54783,1256,458,54,9
44199,1964,176,11,10
8809,3679,589,12,9
70518,2417,162,99,2
3483,1256,494,45,5
7967,2618,146,69,1
52212,845,299,45,3
1979,1846,92,117,8
48217,247,415,22,1
47850,1514,11,72,5
87418,2298,235,14,1
37795,3581,113,79,1
10364,3174,512,48,3
54372,2459,621,78,6
71948,227,170,14,4
40603,975,602,32,2
90811,480,526,89,6
23116,170,327,44,9
7813,935,301,96,9
4504,3163,94,100,3
60329,3598,48,54,3
80004,549,627,79,3
20240,444,27,26,4
93702,2405,618,24,1
69028,1257,505,65,6
91916,3972,69,91,10
83919,20,378,105,7
72601,3544,177,74,6
43003,618,392,56,3
436,2323,144,67,2
57694,2417,515,83,9
71249,3009,643,86,2
77053,1303,595,33,10
85845,280,454,52,5
22075,2364,402,99,6
93870,2831,385,85,5
56305,1328,116,46,3
518,1668,431,54,2
20066,3582,533,97,3
11004,2128,531,90,7
60673,3646,3,16,4
56961,2572,408,75,7
77475,2365,516,105,4
46919,3964,556,20,9
96180,3167,640,100,1
40911,2594,358,82,9
71664,3626,365,31,7
5791,1537,434,73,10
15067,480,478,63,7
67653,3428,582,25,1
44159,2863,265,55,8
61363,728,58,53,10
26482,2986,595,119,2
75000,3116,7,98,5
12392,3638,138,24,3
45863,3658,78,60,7
18966,1906,503,105,7
5234,2282,174,112,9
92515,1621,112,59,4
31361,1110,305,96,1
81782,2411,257,13,9
49871,751,259,16,2
52258,2485,600,8,10
20579,424,416,38,1
3369,1934,51,17,5
35383,3568,252,113,6
35130,11,500,104,6
97860,1705,639,102,9
4264,3274,437,11,2
59438,1759,17,69,7
50543,2334,367,30,8
1653,2003,216,75,6
26996,650,482,85,4
76403,2531,401,51,8
78536,2777,207,85,8
89788,34,390,121,1
43706,3737,573,102,2
70192,2978,539,50,10
31489,56,408,8,4
50619,1099,138,119,3
64904,1728,83,30,5
44079,2393,602,109,10
87086,2599,584,42,1
600,298,166,81,4
20248,839,441,103,8
89906,3163,169,3,3
78082,1500,329,53,3
55260,1437,52,112,5
26170,660,594,101,2
32640,2139,23,24,4
6133,2718,561,34,4
99732,1390,413,44,9
91686,3493,546,63,9
27318,1145,613,101,10
60125,2894,376,13,7
90434,694,232,21,4
7498,2162,151,68,8
59046,220,51,120,9
772,1879,380,75,9
64564,794,233,105,3
20283,678,179,54,4
51434,1800,38,121,4
49629,1336,64,51,5
74443,2126,533,13,3
2107,3772,326,106,4
81086,2038,227,36,1
55509,3367,570,77,7
41102,2803,94,33,4
34895,2021,45,65,5
69719,480,166,56,2
85374,534,60,67,7
14617,908,130,116,4
12320,3222,363,76,6
14498,2072,328,41,5
81633,2827,213,39,1
39161,94,202,56,9
21149,1327,614,117,8
63117,3907,637,64,3
70801,1929,140,82,5
71084,968,498,112,9
97161,1672,515,77,8
31314,773,633,6,2
5843,2627,542,101,6
50226,517,68,17,7
83287,2000,425,13,2
85967,2916,436,97,1
55958,2012,331,104,3
39143,845,519,46,9
51720,3352,348,32,7
14328,9,423,67,2
17837,3045,220,84,4
39916,3958,138,68,2
52730,1156,603,92,8
15333,3289,202,74,8
69302,3043,326,23,8
92649,1691,373,28,8
29650,1022,409,76,9
38767,25,497,76,8
81072,1007,614,6,1
65745,201,529,118,5
62313,2732,638,73,6
68118,3104,421,24,2
42965,3516,43,60,8
50657,2471,545,75,2
96472,407,41,64,8
3381,2888,531,19,5
89502,2667,244,62,8
73078,2152,152,30,4
22457,2700,510,97,3
80318,2689,50,105,3
92912,3911,235,87,4
37490,66,605,31,10
72566,1633,564,65,7
45102,512,305,95,1
97222,1631,154,61,5
30060,170,308,87,7
17944,2525,381,107,2
55006,169,437,112,8
56856,3379,633,81,1
4291,2318,519,88,6
58736,3211,270,67,9
26356,1432,316,115,6
25756,1673,152,94,4
83788,2500,63,120,5
89141,3841,526,104,4
87184,191,400,4,6
6554,2658,4,32,10
38752,207,287,67,7
88718,3693,295,102,7
90173,2481,563,90,7
34025,3201,577,15,2
52660,3718,186,38,4
79753,1121,505,55,2
87605,873,82,82,8
68299,2516,553,115,8
41740,3672,292,70,5
9453,657,295,62,3
43961,2196,29,4,2
96227,4008,187,26,10
23669,3837,592,44,5
76292,2116,79,42,10
78503,2476,238,40,6
66875,186,59,113,4
18096,1864,622,15,9
22112,275,368,73,6
83833,63,322,17,3
54930,1862,108,100,7
50381,303,308,35,8
50779,2056,321,69,2
78274,1712,222,66,7
5588,3027,479,77,7
69634,1563,121,103,7
77257,2553,346,62,5
87481,876,354,83,8
94662,328,163,61,5
45375,1894,488,93,9
66044,3966,108,26,1
82079,3177,440,77,6
93134,2666,191,34,7
10322,223,49,121,8
23189,3085,583,79,7
28612,1343,337,46,5
61584,3553,295,4,2
89487,3204,586,11,10
20044,3483,307,24,1
84197,3844,151,67,10
89797,655,402,87,7
2574,3098,170,16,8
37166,110,627,58,10
60879,823,515,30,3
56741,2744,333,49,10
95701,3679,19,53,8
27071,187,124,49,3
22586,436,246,51,1
54143,214,111,43,7
64169,1092,367,61,9
39699,1065,376,51,10
86469,2337,62,67,4
33329,1876,37,119,10
54483,1294,203,25,1
767,1292,441,107,2
68091,457,199,93,9
28445,2127,419,22,7
94645,2590,580,15,3
46100,1890,490,70,5
88937,2556,409,96,10
51184,2579,189,81,8
27778,589,180,118,6
62045,152,465,72,2
76755,3049,160,94,1
12886,3842,100,121,8
13619,3922,34,120,8
41306,3554,433,53,4
22022,2341,338,100,5
51634,1042,499,78,9
36431,3221,164,68,1
94722,13,490,109,10
61591,1295,121,45,3
98367,1618,173,72,2
2765,109,86,77,7
93107,2500,293,51,3
63559,1727,448,42,10
52483,1884,194,8,4
47759,1288,145,39,3
66026,709,291,72,2
37067,3897,458,17,5
16372,1269,487,119,2
88851,1930,304,111,4
85869,3635,129,88,3
93772,3619,622,118,8
19471,1190,617,9,1
61985,3110,181,42,1
23583,860,405,14,3
23916,3604,482,95,7
79850,1147,203,60,10
95452,1425,219,69,1
47613,3525,238,5,9
12444,3333,282,119,6
92025,317,225,22,8
62042,3553,442,83,8
11983,1120,454,70,7
90470,3293,566,3,9
94856,163,458,38,2
23437,597,63,65,9
68881,3207,642,60,3
18836,707,603,113,6
76451,1629,47,78,6
33681,1290,374,102,10
89919,7,613,95,6
74221,1980,434,97,9
65746,2189,562,106,4
